1.030000000000000000e+03
1.360000000000000000e+02
1.543000000000000000e+03
1.744000000000000000e+03
1.794000000000000000e+03
1.804000000000000000e+03
2.200000000000000000e+02
2.350000000000000000e+02
2.410000000000000000e+02
3.662000000000000000e+03
4.028000000000000000e+03
4.103000000000000000e+03
4.252000000000000000e+03
6.339000000000000000e+03
6.748000000000000000e+03
6.772000000000000000e+03
6.783000000000000000e+03
6.792000000000000000e+03
6.807000000000000000e+03
8.220000000000000000e+02
8.990000000000000000e+02
9.710000000000000000e+02
