9.679209999999999127e+03
8.978319999999997890e+03
9.364519999999998618e+03
9.162860000000000582e+03
9.028879999999997381e+03
9.424069999999999709e+03
9.594039999999997235e+03
9.452459999999999127e+03
9.710889999999999418e+03
9.610049999999999272e+03
9.608899999999999636e+03
9.195349999999998545e+03
9.211649999999999636e+03
8.968599999999998545e+03
9.338909999999999854e+03
9.378469999999999345e+03
9.379819999999999709e+03
9.265039999999999054e+03
9.227649999999999636e+03
9.455759999999998399e+03
9.354919999999998254e+03
8.861069999999997890e+03
8.102669999999998254e+03
8.055439999999999600e+03
8.302409999999998035e+03
7.992750000000000000e+03
8.409519999999998618e+03
8.377949999999998909e+03
8.151709999999999127e+03
8.605939999999998690e+03
8.023509999999999309e+03
8.165929999999998472e+03
7.947749999999999091e+03
7.807799999999999272e+03
7.800299999999999272e+03
8.047279999999998836e+03
8.616849999999998545e+03
9.012149999999999636e+03
8.751259999999998399e+03
8.910159999999999854e+03
8.112520000000000437e+03
8.338679999999998472e+03
7.938709999999999127e+03
8.418920000000000073e+03
7.659249999999999091e+03
8.316930000000000291e+03
8.542860000000000582e+03
8.368739999999999782e+03
8.406250000000000000e+03
8.368860000000000582e+03
8.757019999999998618e+03
8.496129999999999200e+03
8.264690000000000509e+03
7.949179999999999382e+03
8.144280000000000655e+03
8.163789999999999054e+03
9.339740000000001601e+03
9.285210000000000946e+03
9.619630000000001019e+03
9.387270000000000437e+03
9.462090000000000146e+03
9.118620000000000800e+03
8.918739999999999782e+03
8.800479999999999563e+03
9.084610000000000582e+03
9.304939999999998690e+03
9.320819999999999709e+03
9.096909999999999854e+03
8.969299999999999272e+03
9.364489999999999782e+03
9.132139999999999418e+03
8.711779999999998836e+03
9.324209999999999127e+03
8.868489999999999782e+03
9.048689999999998690e+03
9.114299999999999272e+03
8.896250000000000000e+03
9.097209999999999127e+03
9.340220000000001164e+03
9.339069999999999709e+03
9.064700000000000728e+03
8.814319999999999709e+03
8.653909999999999854e+03
8.523479999999999563e+03
8.630439999999998690e+03
9.069079999999998108e+03
8.613359999999998763e+03
8.998789999999999054e+03
8.959379999999999200e+03
8.707950000000000728e+03
9.085090000000000146e+03
8.340250000000000000e+03
8.801489999999999782e+03
8.496960000000000946e+03
8.677180000000000291e+03
8.043089999999999236e+03
8.101369999999999891e+03
8.146539999999999964e+03
8.242829999999999927e+03
7.933170000000000073e+03
8.107039999999999964e+03
8.349939999999998690e+03
8.325159999999999854e+03
